name,method,amount,sample_number,path,authenticated,distance,detected_person
James_McAvoy,profile,psnr_50_80,1,../data/psnr/profiles/James_McAvoy/profile/psnr_50_80/1.jpg,True,0.013592912903409138,../data/dataset v2/all images/James McAvoy
James_McAvoy,profile,psnr_50_80,0,../data/psnr/profiles/James_McAvoy/profile/psnr_50_80/0.jpg,True,0.0032759710730425606,../data/dataset v2/all images/James McAvoy
James_McAvoy,profile,psnr_40_50,4,../data/psnr/profiles/James_McAvoy/profile/psnr_40_50/4.jpg,True,0.1255005094919176,../data/dataset v2/all images/James McAvoy
James_McAvoy,profile,psnr_40_50,2,../data/psnr/profiles/James_McAvoy/profile/psnr_40_50/2.jpg,True,0.10170804553765644,../data/dataset v2/all images/James McAvoy
James_McAvoy,profile,psnr_40_50,3,../data/psnr/profiles/James_McAvoy/profile/psnr_40_50/3.jpg,True,0.019782451670111056,../data/dataset v2/all images/James McAvoy
James_McAvoy,profile,psnr_40_50,1,../data/psnr/profiles/James_McAvoy/profile/psnr_40_50/1.jpg,True,0.052992887478420014,../data/dataset v2/all images/James McAvoy
James_McAvoy,profile,psnr_40_50,0,../data/psnr/profiles/James_McAvoy/profile/psnr_40_50/0.jpg,True,0.1277955706225874,../data/dataset v2/all images/James McAvoy
Lisa_Kudrow,profile,psnr_30_40,4,../data/psnr/profiles/Lisa_Kudrow/profile/psnr_30_40/4.jpg,True,0.2264668837853916,../data/dataset v2/all images/Lisa Kudrow
Lisa_Kudrow,profile,psnr_30_40,2,../data/psnr/profiles/Lisa_Kudrow/profile/psnr_30_40/2.jpg,True,0.27660515745928316,../data/dataset v2/all images/Lisa Kudrow
Lisa_Kudrow,profile,psnr_30_40,3,../data/psnr/profiles/Lisa_Kudrow/profile/psnr_30_40/3.jpg,True,0.26127211986406007,../data/dataset v2/all images/Lisa Kudrow
Lisa_Kudrow,profile,psnr_30_40,1,../data/psnr/profiles/Lisa_Kudrow/profile/psnr_30_40/1.jpg,True,0.16810527520445906,../data/dataset v2/all images/Lisa Kudrow
Lisa_Kudrow,profile,psnr_30_40,0,../data/psnr/profiles/Lisa_Kudrow/profile/psnr_30_40/0.jpg,True,0.3103697631230463,../data/dataset v2/all images/Jennette McCurdy
Lisa_Kudrow,profile,psnr_20_30,4,../data/psnr/profiles/Lisa_Kudrow/profile/psnr_20_30/4.jpg,True,0.28824427483176895,../data/dataset v2/all images/Lisa Kudrow
Lisa_Kudrow,profile,psnr_20_30,2,../data/psnr/profiles/Lisa_Kudrow/profile/psnr_20_30/2.jpg,True,0.31992444978689494,../data/dataset v2/all images/Lisa Kudrow
Lisa_Kudrow,profile,psnr_20_30,3,../data/psnr/profiles/Lisa_Kudrow/profile/psnr_20_30/3.jpg,True,0.24126533341904732,../data/dataset v2/all images/Lisa Kudrow
Lisa_Kudrow,profile,psnr_20_30,1,../data/psnr/profiles/Lisa_Kudrow/profile/psnr_20_30/1.jpg,True,0.2897899727798543,../data/dataset v2/all images/Lisa Kudrow
Lisa_Kudrow,profile,psnr_20_30,0,../data/psnr/profiles/Lisa_Kudrow/profile/psnr_20_30/0.jpg,False,0.5633205103287704,../data/dataset v2/all images/Jennette McCurdy
Lisa_Kudrow,profile,psnr_50_80,4,../data/psnr/profiles/Lisa_Kudrow/profile/psnr_50_80/4.jpg,True,0.0018648176241815584,../data/dataset v2/all images/Lisa Kudrow
Lisa_Kudrow,profile,psnr_50_80,2,../data/psnr/profiles/Lisa_Kudrow/profile/psnr_50_80/2.jpg,True,0.0010918585815703485,../data/dataset v2/all images/Lisa Kudrow
Lisa_Kudrow,profile,psnr_50_80,3,../data/psnr/profiles/Lisa_Kudrow/profile/psnr_50_80/3.jpg,True,0.0048321093772655255,../data/dataset v2/all images/Lisa Kudrow
Lisa_Kudrow,profile,psnr_50_80,1,../data/psnr/profiles/Lisa_Kudrow/profile/psnr_50_80/1.jpg,True,0.006289142905383627,../data/dataset v2/all images/Lisa Kudrow
Lisa_Kudrow,profile,psnr_50_80,0,../data/psnr/profiles/Lisa_Kudrow/profile/psnr_50_80/0.jpg,True,0.0495356604343371,../data/dataset v2/all images/Lisa Kudrow
Lisa_Kudrow,profile,psnr_40_50,4,../data/psnr/profiles/Lisa_Kudrow/profile/psnr_40_50/4.jpg,True,0.0511711209003487,../data/dataset v2/all images/Lisa Kudrow
Lisa_Kudrow,profile,psnr_40_50,2,../data/psnr/profiles/Lisa_Kudrow/profile/psnr_40_50/2.jpg,True,0.03331781640379983,../data/dataset v2/all images/Lisa Kudrow
Lisa_Kudrow,profile,psnr_40_50,3,../data/psnr/profiles/Lisa_Kudrow/profile/psnr_40_50/3.jpg,True,0.0164769838042097,../data/dataset v2/all images/Lisa Kudrow
Lisa_Kudrow,profile,psnr_40_50,1,../data/psnr/profiles/Lisa_Kudrow/profile/psnr_40_50/1.jpg,True,0.013306951113576382,../data/dataset v2/all images/Lisa Kudrow
Lisa_Kudrow,profile,psnr_40_50,0,../data/psnr/profiles/Lisa_Kudrow/profile/psnr_40_50/0.jpg,True,0.09421308229896386,../data/dataset v2/all images/Lisa Kudrow
Daniel_Day-Lewis,profile,psnr_30_40,4,../data/psnr/profiles/Daniel_Day-Lewis/profile/psnr_30_40/4.jpg,True,0.26240621040241274,../data/dataset v2/all images/Daniel Day-Lewis
Daniel_Day-Lewis,profile,psnr_30_40,2,../data/psnr/profiles/Daniel_Day-Lewis/profile/psnr_30_40/2.jpg,False,0.3929805072393763,../data/dataset v2/all images/Stana Katic
Daniel_Day-Lewis,profile,psnr_30_40,3,../data/psnr/profiles/Daniel_Day-Lewis/profile/psnr_30_40/3.jpg,False,0.5579263779804453,../data/dataset v2/all images/Jennette McCurdy
Daniel_Day-Lewis,profile,psnr_30_40,1,../data/psnr/profiles/Daniel_Day-Lewis/profile/psnr_30_40/1.jpg,False,0.5633079491258757,../data/dataset v2/all images/Daniel Day-Lewis
Daniel_Day-Lewis,profile,psnr_30_40,0,../data/psnr/profiles/Daniel_Day-Lewis/profile/psnr_30_40/0.jpg,True,0.22493747771622608,../data/dataset v2/all images/Candice Bergen
Daniel_Day-Lewis,profile,psnr_20_30,4,../data/psnr/profiles/Daniel_Day-Lewis/profile/psnr_20_30/4.jpg,True,0.20843807884288146,../data/dataset v2/all images/Daniel Day-Lewis
Daniel_Day-Lewis,profile,psnr_20_30,2,../data/psnr/profiles/Daniel_Day-Lewis/profile/psnr_20_30/2.jpg,False,0.4968489597352116,../data/dataset v2/all images/Roma Downey
Daniel_Day-Lewis,profile,psnr_20_30,3,../data/psnr/profiles/Daniel_Day-Lewis/profile/psnr_20_30/3.jpg,False,0.5350811606977632,../data/dataset v2/all images/Daniel Day-Lewis
Daniel_Day-Lewis,profile,psnr_20_30,1,../data/psnr/profiles/Daniel_Day-Lewis/profile/psnr_20_30/1.jpg,False,0.3526736996061527,../data/dataset v2/all images/Daniel Day-Lewis
Daniel_Day-Lewis,profile,psnr_20_30,0,../data/psnr/profiles/Daniel_Day-Lewis/profile/psnr_20_30/0.jpg,False,0.38382610903629755,../data/dataset v2/all images/Jennette McCurdy
Daniel_Day-Lewis,profile,psnr_50_80,4,../data/psnr/profiles/Daniel_Day-Lewis/profile/psnr_50_80/4.jpg,True,0.08032066949885963,../data/dataset v2/all images/Daniel Day-Lewis
Daniel_Day-Lewis,profile,psnr_50_80,2,../data/psnr/profiles/Daniel_Day-Lewis/profile/psnr_50_80/2.jpg,True,0.019643243537107113,../data/dataset v2/all images/Daniel Day-Lewis
Daniel_Day-Lewis,profile,psnr_50_80,3,../data/psnr/profiles/Daniel_Day-Lewis/profile/psnr_50_80/3.jpg,True,0.004537516989738255,../data/dataset v2/all images/Daniel Day-Lewis
Daniel_Day-Lewis,profile,psnr_50_80,1,../data/psnr/profiles/Daniel_Day-Lewis/profile/psnr_50_80/1.jpg,True,8.29574445936343e-05,../data/dataset v2/all images/Daniel Day-Lewis
Daniel_Day-Lewis,profile,psnr_50_80,0,../data/psnr/profiles/Daniel_Day-Lewis/profile/psnr_50_80/0.jpg,True,0.010513964118211261,../data/dataset v2/all images/Daniel Day-Lewis
Daniel_Day-Lewis,profile,psnr_40_50,4,../data/psnr/profiles/Daniel_Day-Lewis/profile/psnr_40_50/4.jpg,True,0.07306148343698582,../data/dataset v2/all images/Daniel Day-Lewis
Daniel_Day-Lewis,profile,psnr_40_50,2,../data/psnr/profiles/Daniel_Day-Lewis/profile/psnr_40_50/2.jpg,True,0.1918806137010528,../data/dataset v2/all images/Daniel Day-Lewis
Daniel_Day-Lewis,profile,psnr_40_50,3,../data/psnr/profiles/Daniel_Day-Lewis/profile/psnr_40_50/3.jpg,True,0.03219887316635894,../data/dataset v2/all images/Daniel Day-Lewis
Daniel_Day-Lewis,profile,psnr_40_50,1,../data/psnr/profiles/Daniel_Day-Lewis/profile/psnr_40_50/1.jpg,True,0.03979771285159173,../data/dataset v2/all images/Daniel Day-Lewis
Daniel_Day-Lewis,profile,psnr_40_50,0,../data/psnr/profiles/Daniel_Day-Lewis/profile/psnr_40_50/0.jpg,True,0.12453753900195763,../data/dataset v2/all images/Daniel Day-Lewis
Anne_Hathaway,profile,psnr_30_40,4,../data/psnr/profiles/Anne_Hathaway/profile/psnr_30_40/4.jpg,False,0.37426232622981515,../data/dataset v2/all images/Anne Hathaway
Anne_Hathaway,profile,psnr_30_40,2,../data/psnr/profiles/Anne_Hathaway/profile/psnr_30_40/2.jpg,False,0.47697542189315023,../data/dataset v2/all images/Anne Hathaway
Anne_Hathaway,profile,psnr_30_40,3,../data/psnr/profiles/Anne_Hathaway/profile/psnr_30_40/3.jpg,False,0.36840654384998395,../data/dataset v2/all images/Anne Hathaway
Anne_Hathaway,profile,psnr_30_40,1,../data/psnr/profiles/Anne_Hathaway/profile/psnr_30_40/1.jpg,True,0.2093736958956166,../data/dataset v2/all images/Anne Hathaway
Anne_Hathaway,profile,psnr_30_40,0,../data/psnr/profiles/Anne_Hathaway/profile/psnr_30_40/0.jpg,True,0.3267207307386807,../data/dataset v2/all images/Candice Bergen
Anne_Hathaway,profile,psnr_20_30,4,../data/psnr/profiles/Anne_Hathaway/profile/psnr_20_30/4.jpg,False,0.3806570379770652,../data/dataset v2/all images/Anne Hathaway
Anne_Hathaway,profile,psnr_20_30,2,../data/psnr/profiles/Anne_Hathaway/profile/psnr_20_30/2.jpg,False,0.3519997477824408,../data/dataset v2/all images/Anne Hathaway
Anne_Hathaway,profile,psnr_20_30,3,../data/psnr/profiles/Anne_Hathaway/profile/psnr_20_30/3.jpg,False,0.40859913788011015,../data/dataset v2/all images/Anne Hathaway
Anne_Hathaway,profile,psnr_20_30,1,../data/psnr/profiles/Anne_Hathaway/profile/psnr_20_30/1.jpg,True,0.26356181758714314,../data/dataset v2/all images/Anne Hathaway
Anne_Hathaway,profile,psnr_20_30,0,../data/psnr/profiles/Anne_Hathaway/profile/psnr_20_30/0.jpg,False,0.5081794927395216,../data/dataset v2/all images/Candice Bergen
Anne_Hathaway,profile,psnr_50_80,4,../data/psnr/profiles/Anne_Hathaway/profile/psnr_50_80/4.jpg,True,0.0034414412051082532,../data/dataset v2/all images/Anne Hathaway
Anne_Hathaway,profile,psnr_50_80,2,../data/psnr/profiles/Anne_Hathaway/profile/psnr_50_80/2.jpg,True,0.005757943249140807,../data/dataset v2/all images/Anne Hathaway
Anne_Hathaway,profile,psnr_50_80,3,../data/psnr/profiles/Anne_Hathaway/profile/psnr_50_80/3.jpg,True,0.0032645062577953965,../data/dataset v2/all images/Anne Hathaway
Anne_Hathaway,profile,psnr_50_80,1,../data/psnr/profiles/Anne_Hathaway/profile/psnr_50_80/1.jpg,True,0.0010510933022744862,../data/dataset v2/all images/Anne Hathaway
Anne_Hathaway,profile,psnr_50_80,0,../data/psnr/profiles/Anne_Hathaway/profile/psnr_50_80/0.jpg,True,0.0004602637984858493,../data/dataset v2/all images/Anne Hathaway
Anne_Hathaway,profile,psnr_40_50,4,../data/psnr/profiles/Anne_Hathaway/profile/psnr_40_50/4.jpg,True,0.06637565482111585,../data/dataset v2/all images/Anne Hathaway
Anne_Hathaway,profile,psnr_40_50,2,../data/psnr/profiles/Anne_Hathaway/profile/psnr_40_50/2.jpg,True,0.03104393477011924,../data/dataset v2/all images/Anne Hathaway
Anne_Hathaway,profile,psnr_40_50,3,../data/psnr/profiles/Anne_Hathaway/profile/psnr_40_50/3.jpg,True,0.04141701302054657,../data/dataset v2/all images/Anne Hathaway
Anne_Hathaway,profile,psnr_40_50,1,../data/psnr/profiles/Anne_Hathaway/profile/psnr_40_50/1.jpg,True,0.008549418004438314,../data/dataset v2/all images/Anne Hathaway
Anne_Hathaway,profile,psnr_40_50,0,../data/psnr/profiles/Anne_Hathaway/profile/psnr_40_50/0.jpg,True,0.0928344208499895,../data/dataset v2/all images/Anne Hathaway
Geena_Davis,profile,psnr_30_40,4,../data/psnr/profiles/Geena_Davis/profile/psnr_30_40/4.jpg,False,0.4175290233260569,../data/dataset v2/all images/Geena Davis
Geena_Davis,profile,psnr_30_40,2,../data/psnr/profiles/Geena_Davis/profile/psnr_30_40/2.jpg,False,0.6027506383085737,../data/dataset v2/all images/Geena Davis
Geena_Davis,profile,psnr_30_40,3,../data/psnr/profiles/Geena_Davis/profile/psnr_30_40/3.jpg,False,0.5268272410188146,../data/dataset v2/all images/Geena Davis
Geena_Davis,profile,psnr_30_40,1,../data/psnr/profiles/Geena_Davis/profile/psnr_30_40/1.jpg,False,0.4753825609757404,../data/dataset v2/all images/Geena Davis
Geena_Davis,profile,psnr_30_40,0,../data/psnr/profiles/Geena_Davis/profile/psnr_30_40/0.jpg,True,0.24289582734233173,../data/dataset v2/all images/Geena Davis
Geena_Davis,profile,psnr_20_30,4,../data/psnr/profiles/Geena_Davis/profile/psnr_20_30/4.jpg,False,0.39883650161490647,../data/dataset v2/all images/Geena Davis
Geena_Davis,profile,psnr_20_30,2,../data/psnr/profiles/Geena_Davis/profile/psnr_20_30/2.jpg,False,0.4443919403784714,../data/dataset v2/all images/Geena Davis
Geena_Davis,profile,psnr_20_30,3,../data/psnr/profiles/Geena_Davis/profile/psnr_20_30/3.jpg,False,0.4013968287108599,../data/dataset v2/all images/Geena Davis
Geena_Davis,profile,psnr_20_30,1,../data/psnr/profiles/Geena_Davis/profile/psnr_20_30/1.jpg,False,0.41930622011298924,../data/dataset v2/all images/Geena Davis
Geena_Davis,profile,psnr_20_30,0,../data/psnr/profiles/Geena_Davis/profile/psnr_20_30/0.jpg,True,0.2822513520391724,../data/dataset v2/all images/Geena Davis
Geena_Davis,profile,psnr_50_80,4,../data/psnr/profiles/Geena_Davis/profile/psnr_50_80/4.jpg,True,0.01196581370611971,../data/dataset v2/all images/Geena Davis
Geena_Davis,profile,psnr_50_80,2,../data/psnr/profiles/Geena_Davis/profile/psnr_50_80/2.jpg,True,0.023298185247411562,../data/dataset v2/all images/Geena Davis
Geena_Davis,profile,psnr_50_80,3,../data/psnr/profiles/Geena_Davis/profile/psnr_50_80/3.jpg,True,0.00943116492282614,../data/dataset v2/all images/Geena Davis
Geena_Davis,profile,psnr_50_80,1,../data/psnr/profiles/Geena_Davis/profile/psnr_50_80/1.jpg,True,0.0033404326866701695,../data/dataset v2/all images/Geena Davis
Geena_Davis,profile,psnr_50_80,0,../data/psnr/profiles/Geena_Davis/profile/psnr_50_80/0.jpg,True,0.0826623382380004,../data/dataset v2/all images/Geena Davis
Geena_Davis,profile,psnr_40_50,4,../data/psnr/profiles/Geena_Davis/profile/psnr_40_50/4.jpg,True,0.0565615921875503,../data/dataset v2/all images/Geena Davis
Geena_Davis,profile,psnr_40_50,2,../data/psnr/profiles/Geena_Davis/profile/psnr_40_50/2.jpg,True,0.05684266588519116,../data/dataset v2/all images/Geena Davis
Geena_Davis,profile,psnr_40_50,3,../data/psnr/profiles/Geena_Davis/profile/psnr_40_50/3.jpg,True,0.05697414933209066,../data/dataset v2/all images/Geena Davis
Geena_Davis,profile,psnr_40_50,1,../data/psnr/profiles/Geena_Davis/profile/psnr_40_50/1.jpg,True,0.06455311158527177,../data/dataset v2/all images/Geena Davis
Geena_Davis,profile,psnr_40_50,0,../data/psnr/profiles/Geena_Davis/profile/psnr_40_50/0.jpg,True,0.1171842925822697,../data/dataset v2/all images/Geena Davis
Lori_Loughlin,profile,psnr_30_40,4,../data/psnr/profiles/Lori_Loughlin/profile/psnr_30_40/4.jpg,False,0.511823812607181,../data/dataset v2/all images/Lori Loughlin
Lori_Loughlin,profile,psnr_30_40,2,../data/psnr/profiles/Lori_Loughlin/profile/psnr_30_40/2.jpg,False,0.3656793514287576,../data/dataset v2/all images/Lori Loughlin
Lori_Loughlin,profile,psnr_30_40,3,../data/psnr/profiles/Lori_Loughlin/profile/psnr_30_40/3.jpg,False,0.6487418819137276,../data/dataset v2/all images/Lori Loughlin
Lori_Loughlin,profile,psnr_30_40,1,../data/psnr/profiles/Lori_Loughlin/profile/psnr_30_40/1.jpg,False,0.4705032940335132,../data/dataset v2/all images/Lori Loughlin
Lori_Loughlin,profile,psnr_30_40,0,../data/psnr/profiles/Lori_Loughlin/profile/psnr_30_40/0.jpg,False,0.5628011023001076,../data/dataset v2/all images/Lori Loughlin
Lori_Loughlin,profile,psnr_20_30,4,../data/psnr/profiles/Lori_Loughlin/profile/psnr_20_30/4.jpg,True,0.24033647352090137,../data/dataset v2/all images/Lori Loughlin
Lori_Loughlin,profile,psnr_20_30,3,../data/psnr/profiles/Lori_Loughlin/profile/psnr_20_30/3.jpg,False,0.4835994091727033,../data/dataset v2/all images/Lori Loughlin
Lori_Loughlin,profile,psnr_20_30,1,../data/psnr/profiles/Lori_Loughlin/profile/psnr_20_30/1.jpg,True,0.3150435959304507,../data/dataset v2/all images/Lori Loughlin
Lori_Loughlin,profile,psnr_20_30,0,../data/psnr/profiles/Lori_Loughlin/profile/psnr_20_30/0.jpg,False,0.4132304048574136,../data/dataset v2/all images/Lori Loughlin
Lori_Loughlin,profile,psnr_50_80,4,../data/psnr/profiles/Lori_Loughlin/profile/psnr_50_80/4.jpg,True,0.006595099207833854,../data/dataset v2/all images/Lori Loughlin
Lori_Loughlin,profile,psnr_50_80,2,../data/psnr/profiles/Lori_Loughlin/profile/psnr_50_80/2.jpg,True,0.008995644949149728,../data/dataset v2/all images/Lori Loughlin
Lori_Loughlin,profile,psnr_50_80,3,../data/psnr/profiles/Lori_Loughlin/profile/psnr_50_80/3.jpg,True,0.0031850479269777132,../data/dataset v2/all images/Lori Loughlin
Lori_Loughlin,profile,psnr_50_80,1,../data/psnr/profiles/Lori_Loughlin/profile/psnr_50_80/1.jpg,True,0.003793540347630797,../data/dataset v2/all images/Lori Loughlin
