name,method,amount,sample_number,path,authenticated,distance,detected_person
Terry_Farrellprofile,quadratic,,2,../data/luminance/profiles/Terry_Farrellprofile/quadratic/quadratic/2.jpg,True,0.11436320690209645,../dataset/all images/Terry Farrell
Terry_Farrellprofile,constant,-10.0,4,../data/luminance/profiles/Terry_Farrellprofile/constant/-10/4.jpg,True,0.11516415303243899,../dataset/all images/Terry Farrell
Terry_Farrellprofile,constant,-10.0,3,../data/luminance/profiles/Terry_Farrellprofile/constant/-10/3.jpg,True,0.024498957015784528,../dataset/all images/Terry Farrell
Terry_Farrellprofile,constant,-10.0,0,../data/luminance/profiles/Terry_Farrellprofile/constant/-10/0.jpg,True,0.09318647739669794,../dataset/all images/Terry Farrell
Terry_Farrellprofile,constant,-10.0,1,../data/luminance/profiles/Terry_Farrellprofile/constant/-10/1.jpg,True,0.1894681232819011,../dataset/all images/Terry Farrell
Terry_Farrellprofile,constant,-10.0,2,../data/luminance/profiles/Terry_Farrellprofile/constant/-10/2.jpg,True,0.220497521427665,../dataset/all images/Terry Farrell
Terry_Farrellprofile,constant,-100.0,4,../data/luminance/profiles/Terry_Farrellprofile/constant/-100/4.jpg,,,
Terry_Farrellprofile,constant,-100.0,3,../data/luminance/profiles/Terry_Farrellprofile/constant/-100/3.jpg,,,
Terry_Farrellprofile,constant,-100.0,0,../data/luminance/profiles/Terry_Farrellprofile/constant/-100/0.jpg,,,
Terry_Farrellprofile,constant,-100.0,1,../data/luminance/profiles/Terry_Farrellprofile/constant/-100/1.jpg,True,0.18336091250459108,../dataset/all images/Sarah Michelle Gellar
Terry_Farrellprofile,constant,-100.0,2,../data/luminance/profiles/Terry_Farrellprofile/constant/-100/2.jpg,,,
Terry_Farrellprofile,constant,-20.0,4,../data/luminance/profiles/Terry_Farrellprofile/constant/-20/4.jpg,True,0.13230977015188616,../dataset/all images/Terry Farrell
Terry_Farrellprofile,constant,-20.0,3,../data/luminance/profiles/Terry_Farrellprofile/constant/-20/3.jpg,True,0.12295667138424615,../dataset/all images/Terry Farrell
Terry_Farrellprofile,constant,-20.0,0,../data/luminance/profiles/Terry_Farrellprofile/constant/-20/0.jpg,True,0.2238499059682555,../dataset/all images/Terry Farrell
Terry_Farrellprofile,constant,-20.0,1,../data/luminance/profiles/Terry_Farrellprofile/constant/-20/1.jpg,True,0.20659083122051947,../dataset/all images/Terry Farrell
Terry_Farrellprofile,constant,-20.0,2,../data/luminance/profiles/Terry_Farrellprofile/constant/-20/2.jpg,True,0.23754801415863736,../dataset/all images/Terry Farrell
Terry_Farrellprofile,constant,30.0,4,../data/luminance/profiles/Terry_Farrellprofile/constant/30/4.jpg,True,0.01961382593963734,../dataset/all images/Terry Farrell
Terry_Farrellprofile,constant,30.0,3,../data/luminance/profiles/Terry_Farrellprofile/constant/30/3.jpg,True,0.03354239440315243,../dataset/all images/Terry Farrell
Terry_Farrellprofile,constant,30.0,0,../data/luminance/profiles/Terry_Farrellprofile/constant/30/0.jpg,True,0.007237407478452251,../dataset/all images/Terry Farrell
Terry_Farrellprofile,constant,30.0,1,../data/luminance/profiles/Terry_Farrellprofile/constant/30/1.jpg,True,0.01221069552926557,../dataset/all images/Terry Farrell
Terry_Farrellprofile,constant,30.0,2,../data/luminance/profiles/Terry_Farrellprofile/constant/30/2.jpg,True,0.0057386272754236245,../dataset/all images/Terry Farrell
Orlando_Bloomprofile,linear,0.5,4,../data/luminance/profiles/Orlando_Bloomprofile/linear/0_5/4.jpg,True,9.728238976736137e-05,../dataset/all images/Orlando Bloom
Orlando_Bloomprofile,linear,0.5,3,../data/luminance/profiles/Orlando_Bloomprofile/linear/0_5/3.jpg,True,0.0032180679025345382,../dataset/all images/Orlando Bloom
Orlando_Bloomprofile,linear,0.5,0,../data/luminance/profiles/Orlando_Bloomprofile/linear/0_5/0.jpg,True,0.0402034794753956,../dataset/all images/Orlando Bloom
Orlando_Bloomprofile,linear,0.5,1,../data/luminance/profiles/Orlando_Bloomprofile/linear/0_5/1.jpg,True,0.011368171119240045,../dataset/all images/Orlando Bloom
Orlando_Bloomprofile,linear,0.5,2,../data/luminance/profiles/Orlando_Bloomprofile/linear/0_5/2.jpg,True,0.0029563003459823767,../dataset/all images/Orlando Bloom
Orlando_Bloomprofile,linear,1.5,4,../data/luminance/profiles/Orlando_Bloomprofile/linear/1_5/4.jpg,True,9.728238976736137e-05,../dataset/all images/Orlando Bloom
Orlando_Bloomprofile,linear,1.5,3,../data/luminance/profiles/Orlando_Bloomprofile/linear/1_5/3.jpg,True,0.0032180679025345382,../dataset/all images/Orlando Bloom
Orlando_Bloomprofile,linear,1.5,0,../data/luminance/profiles/Orlando_Bloomprofile/linear/1_5/0.jpg,True,0.0402034794753956,../dataset/all images/Orlando Bloom
Orlando_Bloomprofile,linear,1.5,1,../data/luminance/profiles/Orlando_Bloomprofile/linear/1_5/1.jpg,True,0.011368171119240045,../dataset/all images/Orlando Bloom
Orlando_Bloomprofile,linear,1.5,2,../data/luminance/profiles/Orlando_Bloomprofile/linear/1_5/2.jpg,True,0.0029563003459823767,../dataset/all images/Orlando Bloom
Orlando_Bloomprofile,linear,1.33,4,../data/luminance/profiles/Orlando_Bloomprofile/linear/1_3333333333333333/4.jpg,True,0.003853796682828703,../dataset/all images/Orlando Bloom
Orlando_Bloomprofile,linear,1.33,3,../data/luminance/profiles/Orlando_Bloomprofile/linear/1_3333333333333333/3.jpg,True,0.0051958654908026425,../dataset/all images/Orlando Bloom
Orlando_Bloomprofile,linear,1.33,0,../data/luminance/profiles/Orlando_Bloomprofile/linear/1_3333333333333333/0.jpg,True,0.03222216770017183,../dataset/all images/Orlando Bloom
Orlando_Bloomprofile,linear,1.33,1,../data/luminance/profiles/Orlando_Bloomprofile/linear/1_3333333333333333/1.jpg,True,0.017678154257812828,../dataset/all images/Orlando Bloom
Orlando_Bloomprofile,linear,1.33,2,../data/luminance/profiles/Orlando_Bloomprofile/linear/1_3333333333333333/2.jpg,True,0.00721395121342383,../dataset/all images/Orlando Bloom
Orlando_Bloomprofile,linear,0.6,4,../data/luminance/profiles/Orlando_Bloomprofile/linear/0_6/4.jpg,True,0.022841446803658405,../dataset/all images/Orlando Bloom
Orlando_Bloomprofile,linear,0.6,3,../data/luminance/profiles/Orlando_Bloomprofile/linear/0_6/3.jpg,True,0.0032180679025345382,../dataset/all images/Orlando Bloom
Orlando_Bloomprofile,linear,0.6,0,../data/luminance/profiles/Orlando_Bloomprofile/linear/0_6/0.jpg,True,0.004161711888922559,../dataset/all images/Orlando Bloom
Orlando_Bloomprofile,linear,0.6,1,../data/luminance/profiles/Orlando_Bloomprofile/linear/0_6/1.jpg,True,0.014493746425357723,../dataset/all images/Orlando Bloom
Orlando_Bloomprofile,linear,0.6,2,../data/luminance/profiles/Orlando_Bloomprofile/linear/0_6/2.jpg,True,0.00241040321419439,../dataset/all images/Orlando Bloom
Orlando_Bloomprofile,quadratic,,4,../data/luminance/profiles/Orlando_Bloomprofile/quadratic/quadratic/4.jpg,True,0.11294059728020334,../dataset/all images/Orlando Bloom
Orlando_Bloomprofile,quadratic,,3,../data/luminance/profiles/Orlando_Bloomprofile/quadratic/quadratic/3.jpg,True,0.16061574418148628,../dataset/all images/Orlando Bloom
Orlando_Bloomprofile,quadratic,,0,../data/luminance/profiles/Orlando_Bloomprofile/quadratic/quadratic/0.jpg,True,0.11923367111920613,../dataset/all images/Orlando Bloom
Orlando_Bloomprofile,quadratic,,1,../data/luminance/profiles/Orlando_Bloomprofile/quadratic/quadratic/1.jpg,True,0.13865804384392555,../dataset/all images/Orlando Bloom
Orlando_Bloomprofile,quadratic,,2,../data/luminance/profiles/Orlando_Bloomprofile/quadratic/quadratic/2.jpg,True,0.23277326679825605,../dataset/all images/Orlando Bloom
Orlando_Bloomprofile,constant,-10.0,4,../data/luminance/profiles/Orlando_Bloomprofile/constant/-10/4.jpg,True,0.029910381098472105,../dataset/all images/Orlando Bloom
Orlando_Bloomprofile,constant,-10.0,3,../data/luminance/profiles/Orlando_Bloomprofile/constant/-10/3.jpg,True,0.05484094608964718,../dataset/all images/Orlando Bloom
Orlando_Bloomprofile,constant,-10.0,0,../data/luminance/profiles/Orlando_Bloomprofile/constant/-10/0.jpg,True,0.060052315662062594,../dataset/all images/Orlando Bloom
Orlando_Bloomprofile,constant,-10.0,1,../data/luminance/profiles/Orlando_Bloomprofile/constant/-10/1.jpg,True,0.10450656812095294,../dataset/all images/Orlando Bloom
Orlando_Bloomprofile,constant,-10.0,2,../data/luminance/profiles/Orlando_Bloomprofile/constant/-10/2.jpg,True,0.041794979446055036,../dataset/all images/Orlando Bloom
Orlando_Bloomprofile,constant,-100.0,4,../data/luminance/profiles/Orlando_Bloomprofile/constant/-100/4.jpg,False,0.6185439240721269,../dataset/all images/Orlando Bloom
Orlando_Bloomprofile,constant,-100.0,3,../data/luminance/profiles/Orlando_Bloomprofile/constant/-100/3.jpg,,,
Orlando_Bloomprofile,constant,-100.0,0,../data/luminance/profiles/Orlando_Bloomprofile/constant/-100/0.jpg,,,
Orlando_Bloomprofile,constant,-100.0,1,../data/luminance/profiles/Orlando_Bloomprofile/constant/-100/1.jpg,,,
Orlando_Bloomprofile,constant,-100.0,2,../data/luminance/profiles/Orlando_Bloomprofile/constant/-100/2.jpg,,,
Orlando_Bloomprofile,constant,-20.0,4,../data/luminance/profiles/Orlando_Bloomprofile/constant/-20/4.jpg,True,0.09224520374387757,../dataset/all images/Orlando Bloom
Orlando_Bloomprofile,constant,-20.0,3,../data/luminance/profiles/Orlando_Bloomprofile/constant/-20/3.jpg,True,0.10796535507602567,../dataset/all images/Orlando Bloom
Orlando_Bloomprofile,constant,-20.0,0,../data/luminance/profiles/Orlando_Bloomprofile/constant/-20/0.jpg,True,0.06487801584577191,../dataset/all images/Orlando Bloom
Orlando_Bloomprofile,constant,-20.0,1,../data/luminance/profiles/Orlando_Bloomprofile/constant/-20/1.jpg,True,0.2769683606347928,../dataset/all images/Orlando Bloom
Orlando_Bloomprofile,constant,-20.0,2,../data/luminance/profiles/Orlando_Bloomprofile/constant/-20/2.jpg,True,0.21932020179032152,../dataset/all images/Orlando Bloom
Orlando_Bloomprofile,constant,30.0,4,../data/luminance/profiles/Orlando_Bloomprofile/constant/30/4.jpg,True,0.005674812058230394,../dataset/all images/Orlando Bloom
Orlando_Bloomprofile,constant,30.0,3,../data/luminance/profiles/Orlando_Bloomprofile/constant/30/3.jpg,True,0.008580275829028428,../dataset/all images/Orlando Bloom
Orlando_Bloomprofile,constant,30.0,0,../data/luminance/profiles/Orlando_Bloomprofile/constant/30/0.jpg,True,0.03820846134424616,../dataset/all images/Orlando Bloom
Orlando_Bloomprofile,constant,30.0,1,../data/luminance/profiles/Orlando_Bloomprofile/constant/30/1.jpg,True,0.01987587675823388,../dataset/all images/Orlando Bloom
Orlando_Bloomprofile,constant,30.0,2,../data/luminance/profiles/Orlando_Bloomprofile/constant/30/2.jpg,True,0.006081088757593722,../dataset/all images/Orlando Bloom
Stana_Katicprofile,linear,0.5,4,../data/luminance/profiles/Stana_Katicprofile/linear/0_5/4.jpg,True,0.008948548942597223,../dataset/all images/Stana Katic
Stana_Katicprofile,linear,0.5,3,../data/luminance/profiles/Stana_Katicprofile/linear/0_5/3.jpg,True,0.015561369487653187,../dataset/all images/Stana Katic
Stana_Katicprofile,linear,0.5,0,../data/luminance/profiles/Stana_Katicprofile/linear/0_5/0.jpg,True,0.01289662781922607,../dataset/all images/Stana Katic
Stana_Katicprofile,linear,0.5,1,../data/luminance/profiles/Stana_Katicprofile/linear/0_5/1.jpg,True,0.03138812981314154,../dataset/all images/Stana Katic
Stana_Katicprofile,linear,0.5,2,../data/luminance/profiles/Stana_Katicprofile/linear/0_5/2.jpg,True,0.007237064993981135,../dataset/all images/Stana Katic
Stana_Katicprofile,linear,1.5,4,../data/luminance/profiles/Stana_Katicprofile/linear/1_5/4.jpg,True,0.008948548942597223,../dataset/all images/Stana Katic
Stana_Katicprofile,linear,1.5,3,../data/luminance/profiles/Stana_Katicprofile/linear/1_5/3.jpg,True,0.015561369487653187,../dataset/all images/Stana Katic
Stana_Katicprofile,linear,1.5,0,../data/luminance/profiles/Stana_Katicprofile/linear/1_5/0.jpg,True,0.01289662781922607,../dataset/all images/Stana Katic
Stana_Katicprofile,linear,1.5,1,../data/luminance/profiles/Stana_Katicprofile/linear/1_5/1.jpg,True,0.03138812981314154,../dataset/all images/Stana Katic
Stana_Katicprofile,linear,1.5,2,../data/luminance/profiles/Stana_Katicprofile/linear/1_5/2.jpg,True,0.007237064993981135,../dataset/all images/Stana Katic
Stana_Katicprofile,linear,1.33,4,../data/luminance/profiles/Stana_Katicprofile/linear/1_3333333333333333/4.jpg,True,0.008948548942597223,../dataset/all images/Stana Katic
Stana_Katicprofile,linear,1.33,3,../data/luminance/profiles/Stana_Katicprofile/linear/1_3333333333333333/3.jpg,True,0.015561369487653187,../dataset/all images/Stana Katic
Stana_Katicprofile,linear,1.33,0,../data/luminance/profiles/Stana_Katicprofile/linear/1_3333333333333333/0.jpg,True,0.013896647474596624,../dataset/all images/Stana Katic
Stana_Katicprofile,linear,1.33,1,../data/luminance/profiles/Stana_Katicprofile/linear/1_3333333333333333/1.jpg,True,0.03138812981314154,../dataset/all images/Stana Katic
Stana_Katicprofile,linear,1.33,2,../data/luminance/profiles/Stana_Katicprofile/linear/1_3333333333333333/2.jpg,True,0.006267261452618467,../dataset/all images/Stana Katic
Stana_Katicprofile,linear,0.6,4,../data/luminance/profiles/Stana_Katicprofile/linear/0_6/4.jpg,True,0.008948548942597223,../dataset/all images/Stana Katic
Stana_Katicprofile,linear,0.6,3,../data/luminance/profiles/Stana_Katicprofile/linear/0_6/3.jpg,True,0.015561369487653187,../dataset/all images/Stana Katic
Stana_Katicprofile,linear,0.6,0,../data/luminance/profiles/Stana_Katicprofile/linear/0_6/0.jpg,True,0.009382439472846005,../dataset/all images/Stana Katic
Stana_Katicprofile,linear,0.6,1,../data/luminance/profiles/Stana_Katicprofile/linear/0_6/1.jpg,True,0.03138812981314154,../dataset/all images/Stana Katic
Stana_Katicprofile,linear,0.6,2,../data/luminance/profiles/Stana_Katicprofile/linear/0_6/2.jpg,True,0.004983849375287175,../dataset/all images/Stana Katic
Stana_Katicprofile,quadratic,,4,../data/luminance/profiles/Stana_Katicprofile/quadratic/quadratic/4.jpg,True,0.10437903442069718,../dataset/all images/Stana Katic
Stana_Katicprofile,quadratic,,3,../data/luminance/profiles/Stana_Katicprofile/quadratic/quadratic/3.jpg,True,0.09785628351434061,../dataset/all images/Stana Katic
Stana_Katicprofile,quadratic,,0,../data/luminance/profiles/Stana_Katicprofile/quadratic/quadratic/0.jpg,True,0.15866511890971324,../dataset/all images/Stana Katic
Stana_Katicprofile,quadratic,,1,../data/luminance/profiles/Stana_Katicprofile/quadratic/quadratic/1.jpg,True,0.1998013785650753,../dataset/all images/Stana Katic
Stana_Katicprofile,quadratic,,2,../data/luminance/profiles/Stana_Katicprofile/quadratic/quadratic/2.jpg,True,0.1009514579326547,../dataset/all images/Stana Katic
Stana_Katicprofile,constant,-10.0,4,../data/luminance/profiles/Stana_Katicprofile/constant/-10/4.jpg,True,0.05660665709876256,../dataset/all images/Stana Katic
